Customer ID,Comfort,Fit & Sizing,Preferred Pieces,Design & Style,Material Quality,Color & Patterns,Additional Aspects,Fashion Type
2872,5,4,Suit,Elegant,Excellent,White,Satisfied,Formal
1727,5,2,Evening Dress,Simple,Average,Yellow,Dissatisfied,Casual
7834,4,4,Snapback,Bold Graphics,Good,Green,Dissatisfied,Streetwear
6955,2,3,Hoodie,Stylish,Good,Floral,Satisfied,Streetwear
8502,3,3,Yoga Pants,Bold Graphics,Average,Purple,Satisfied,Athleisure
7313,2,4,Snapback,Stylish,Good,Purple,Satisfied,Streetwear
1546,4,3,Baseball Cap,Simple,Good,Beige,Dissatisfied,Casual
7720,2,3,Joggers,Bold Graphics,Good,Floral,Dissatisfied,Streetwear
6875,4,4,Joggers,Stylish,Good,Pink,Satisfied,Streetwear
8110,4,2,Sweat-wicking Tee,Bold Graphics,Average,Pink,Satisfied,Athleisure
4337,4,4,Embroidered Skirt,Artistic,Excellent,Black,Dissatisfied,Bohemian
9029,5,2,Leggings,Bold Graphics,Average,Floral,Satisfied,Athleisure
5794,3,2,Boho Blouse,Artistic,Excellent,Yellow,Dissatisfied,Bohemian
1464,3,1,T-shirt,Artistic,Good,Brown,Dissatisfied,Casual
5407,3,4,Embroidered Skirt,Artistic,Good,Yellow,Satisfied,Bohemian
5506,4,3,Boho Blouse,Artistic,Excellent,Beige,Dissatisfied,Bohemian
9405,4,3,Leggings,Bold Graphics,Good,Beige,Dissatisfied,Athleisure
4406,3,4,Boho Blouse,Artistic,Excellent,Brown,Satisfied,Bohemian
6934,5,3,Joggers,Bold Graphics,Good,Brown,Dissatisfied,Streetwear
7236,3,4,Snapback,Stylish,Good,Gray,Satisfied,Streetwear
5855,5,3,Embroidered Skirt,Artistic,Good,Pink,Dissatisfied,Bohemian
7895,2,3,Snapback,Stylish,Excellent,Navy,Dissatisfied,Streetwear
8730,3,2,Yoga Pants,Stylish,Good,Beige,Satisfied,Athleisure
8212,3,3,Leggings,Bold Graphics,Average,Brown,Satisfied,Athleisure
2195,4,4,Suit,Elegant,Excellent,Beige,Dissatisfied,Formal
4355,4,4,Boho Blouse,Artistic,Excellent,Beige,Satisfied,Bohemian
8564,4,2,Sweat-wicking Tee,Stylish,Average,Beige,Dissatisfied,Athleisure
8629,4,3,Sweat-wicking Tee,Bold Graphics,Average,Pink,Satisfied,Athleisure
7024,5,3,Snapback,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
4513,4,2,Boho Blouse,Artistic,Good,Floral,Dissatisfied,Bohemian
6240,2,4,Snapback,Bold Graphics,Excellent,Beige,Dissatisfied,Streetwear
7001,4,4,Joggers,Stylish,Good,Green,Dissatisfied,Streetwear
3914,4,4,Suit,Elegant,Excellent,Red,Satisfied,Formal
5587,5,4,Embroidered Skirt,Artistic,Excellent,Blue,Dissatisfied,Bohemian
965,4,3,Yoga Pants,Artistic,Good,Gray,Satisfied,Casual
7310,5,4,Hoodie,Stylish,Good,Gray,Satisfied,Streetwear
2311,4,4,Suit,Elegant,Excellent,Pink,Satisfied,Formal
8333,3,3,Yoga Pants,Bold Graphics,Good,Green,Satisfied,Athleisure
9542,4,3,Yoga Pants,Stylish,Average,Black,Satisfied,Athleisure
1492,5,1,Cargo Pants,Simple,Good,Pink,Satisfied,Casual
4634,4,2,Embroidered Skirt,Artistic,Good,White,Satisfied,Bohemian
4125,4,2,Maxi Dress,Artistic,Good,Floral,Dissatisfied,Bohemian
3706,5,5,Suit,Elegant,Excellent,Brown,Satisfied,Formal
295,5,2,Button-up Shirt,Artistic,Average,Gray,Satisfied,Casual
7003,4,4,Joggers,Bold Graphics,Good,Pink,Dissatisfied,Streetwear
8560,4,2,Sweat-wicking Tee,Bold Graphics,Average,Navy,Dissatisfied,Athleisure
5435,3,2,Embroidered Skirt,Artistic,Good,Gray,Dissatisfied,Bohemian
6285,3,4,Hoodie,Bold Graphics,Excellent,Black,Satisfied,Streetwear
1851,3,3,Cargo Pants,Simple,Average,Pink,Dissatisfied,Casual
437,4,2,Embroidered Skirt,Simple,Good,Blue,Satisfied,Casual
3685,4,5,Tuxedo,Elegant,Excellent,Black,Dissatisfied,Formal
1742,3,1,Casual Dress,Artistic,Average,Pink,Dissatisfied,Casual
9787,3,2,Sweat-wicking Tee,Stylish,Average,Beige,Satisfied,Athleisure
2819,5,5,Suit,Elegant,Excellent,Blue,Satisfied,Formal
113,3,3,Flowy Skirt,Simple,Good,Green,Satisfied,Casual
8101,3,1,Leggings,Stylish,Good,Gray,Satisfied,Athleisure
5155,3,3,Maxi Dress,Artistic,Excellent,Yellow,Dissatisfied,Bohemian
2747,4,4,Formal Shirt,Elegant,Excellent,Navy,Dissatisfied,Formal
8792,4,2,Yoga Pants,Bold Graphics,Average,Brown,Satisfied,Athleisure
7050,3,4,Joggers,Stylish,Good,Navy,Dissatisfied,Streetwear
8958,3,1,Sweat-wicking Tee,Bold Graphics,Average,Red,Satisfied,Athleisure
406,3,1,Suit Dress,Simple,Average,Pink,Satisfied,Casual
9720,3,1,Yoga Pants,Stylish,Good,Red,Dissatisfied,Athleisure
8608,3,2,Yoga Pants,Bold Graphics,Good,Navy,Satisfied,Athleisure
3455,4,5,Formal Shirt,Elegant,Excellent,Navy,Satisfied,Formal
2391,4,5,Suit,Elegant,Excellent,Blue,Satisfied,Formal
2955,5,5,Suit,Elegant,Excellent,Blue,Dissatisfied,Formal
4388,3,2,Maxi Dress,Artistic,Excellent,Brown,Dissatisfied,Bohemian
6613,5,4,Snapback,Stylish,Good,Green,Satisfied,Streetwear
8552,5,1,Leggings,Bold Graphics,Average,Pink,Satisfied,Athleisure
9235,4,2,Leggings,Stylish,Average,Blue,Satisfied,Athleisure
7836,3,3,Joggers,Bold Graphics,Excellent,Yellow,Satisfied,Streetwear
7408,4,4,Hoodie,Bold Graphics,Excellent,Yellow,Satisfied,Streetwear
1808,5,2,Gown,Artistic,Good,Pink,Dissatisfied,Casual
1570,5,1,Suit Dress,Simple,Average,Beige,Satisfied,Casual
5157,4,3,Embroidered Skirt,Artistic,Excellent,Floral,Dissatisfied,Bohemian
4215,3,2,Embroidered Skirt,Artistic,Excellent,Gray,Dissatisfied,Bohemian
1961,5,2,Athletic Jacket,Artistic,Average,Floral,Dissatisfied,Casual
1348,3,1,Sweat-wicking Tee,Artistic,Average,Gray,Dissatisfied,Casual
714,4,2,Casual Dress,Simple,Average,Floral,Dissatisfied,Casual
8062,5,2,Yoga Pants,Stylish,Average,Blue,Dissatisfied,Athleisure
8852,4,3,Leggings,Stylish,Good,Brown,Dissatisfied,Athleisure
2469,4,5,Formal Shirt,Elegant,Excellent,Purple,Satisfied,Formal
745,4,3,Compression Leggings,Simple,Good,Navy,Satisfied,Casual
3265,4,4,Suit,Elegant,Excellent,Black,Satisfied,Formal
5489,3,4,Boho Blouse,Artistic,Excellent,Navy,Satisfied,Bohemian
773,4,3,Evening Dress,Artistic,Average,Beige,Dissatisfied,Casual
3510,4,5,Formal Shirt,Elegant,Excellent,Navy,Satisfied,Formal
4700,5,2,Boho Blouse,Artistic,Good,Pink,Dissatisfied,Bohemian
5476,5,3,Boho Blouse,Artistic,Excellent,Brown,Dissatisfied,Bohemian
615,5,3,Track Pants,Simple,Average,Blue,Dissatisfied,Casual
7632,4,3,Joggers,Stylish,Excellent,Green,Satisfied,Streetwear
3805,5,4,Suit,Elegant,Excellent,White,Satisfied,Formal
6018,3,3,Hoodie,Bold Graphics,Good,Navy,Satisfied,Streetwear
4704,3,3,Boho Blouse,Artistic,Good,Floral,Dissatisfied,Bohemian
1326,3,1,Gym Shorts,Artistic,Average,Navy,Satisfied,Casual
7448,3,4,Snapback,Stylish,Good,Brown,Satisfied,Streetwear
3814,4,4,Tuxedo,Elegant,Excellent,Blue,Satisfied,Formal
5749,4,4,Embroidered Skirt,Artistic,Good,Yellow,Satisfied,Bohemian
3631,5,5,Formal Shirt,Elegant,Excellent,Blue,Satisfied,Formal
6364,3,3,Joggers,Stylish,Good,Green,Satisfied,Streetwear
4624,4,4,Embroidered Skirt,Artistic,Good,Black,Dissatisfied,Bohemian
5400,3,2,Embroidered Skirt,Artistic,Good,Gray,Satisfied,Bohemian
5853,5,3,Embroidered Skirt,Artistic,Good,Brown,Dissatisfied,Bohemian
3450,5,5,Tuxedo,Elegant,Excellent,Brown,Satisfied,Formal
6606,2,3,Hoodie,Stylish,Good,Red,Dissatisfied,Streetwear
9287,4,3,Leggings,Stylish,Good,Gray,Dissatisfied,Athleisure
1121,3,2,Dress Shirt,Artistic,Good,Pink,Dissatisfied,Casual
736,3,2,Formal Shirt,Simple,Good,Pink,Satisfied,Casual
7277,4,3,Hoodie,Bold Graphics,Excellent,Pink,Satisfied,Streetwear
1599,4,1,Maxi Dress,Simple,Good,Pink,Satisfied,Casual
771,4,1,Polo Shirt,Simple,Good,Brown,Satisfied,Casual
3898,4,4,Tuxedo,Elegant,Excellent,Floral,Dissatisfied,Formal
319,4,3,Suit Dress,Artistic,Average,Navy,Satisfied,Casual
4613,4,2,Embroidered Skirt,Artistic,Excellent,Brown,Dissatisfied,Bohemian
6505,5,3,Hoodie,Stylish,Excellent,Navy,Satisfied,Streetwear
8127,5,3,Leggings,Stylish,Average,Black,Satisfied,Athleisure
824,5,1,Suit Dress,Simple,Good,Yellow,Satisfied,Casual
5483,3,4,Boho Blouse,Artistic,Good,Green,Satisfied,Bohemian
4352,3,3,Maxi Dress,Artistic,Excellent,White,Dissatisfied,Bohemian
4254,5,2,Maxi Dress,Artistic,Good,Yellow,Satisfied,Bohemian
1954,4,2,Cocktail Dress,Simple,Good,Purple,Dissatisfied,Casual
2232,4,5,Suit,Elegant,Excellent,Green,Satisfied,Formal
3862,4,5,Suit,Elegant,Excellent,Yellow,Satisfied,Formal
8983,3,3,Leggings,Bold Graphics,Average,Pink,Dissatisfied,Athleisure
4889,4,4,Boho Blouse,Artistic,Good,White,Satisfied,Bohemian
4415,4,2,Embroidered Skirt,Artistic,Excellent,Red,Dissatisfied,Bohemian
7460,2,4,Hoodie,Stylish,Excellent,Blue,Dissatisfied,Streetwear
8941,3,3,Sweat-wicking Tee,Bold Graphics,Average,Red,Dissatisfied,Athleisure
6042,4,4,Joggers,Stylish,Good,Floral,Satisfied,Streetwear
7664,4,3,Hoodie,Stylish,Good,Pink,Dissatisfied,Streetwear
9799,4,1,Sweat-wicking Tee,Stylish,Average,Purple,Dissatisfied,Athleisure
4766,4,4,Boho Blouse,Artistic,Excellent,Red,Dissatisfied,Bohemian
1571,5,2,Button-up Shirt,Simple,Good,Floral,Dissatisfied,Casual
6931,5,4,Joggers,Bold Graphics,Good,Green,Dissatisfied,Streetwear
2498,5,5,Suit,Elegant,Excellent,Blue,Dissatisfied,Formal
4175,4,2,Maxi Dress,Artistic,Good,Pink,Satisfied,Bohemian
529,5,1,Compression Leggings,Artistic,Average,Pink,Dissatisfied,Casual
8663,3,2,Leggings,Bold Graphics,Average,Floral,Dissatisfied,Athleisure
885,4,3,Snapback,Simple,Good,Pink,Dissatisfied,Casual
334,4,2,Baseball Cap,Simple,Good,Navy,Dissatisfied,Casual
8185,4,1,Leggings,Stylish,Good,Gray,Dissatisfied,Athleisure
4792,3,4,Boho Blouse,Artistic,Excellent,Yellow,Dissatisfied,Bohemian
2205,5,4,Formal Shirt,Elegant,Excellent,Gray,Satisfied,Formal
7058,3,3,Snapback,Bold Graphics,Good,Black,Dissatisfied,Streetwear
6061,3,4,Snapback,Stylish,Excellent,Floral,Dissatisfied,Streetwear
2297,4,4,Formal Shirt,Elegant,Excellent,Green,Dissatisfied,Formal
6376,2,3,Snapback,Bold Graphics,Good,Navy,Dissatisfied,Streetwear
3906,4,5,Formal Shirt,Elegant,Excellent,Green,Dissatisfied,Formal
1244,3,2,Blazer,Simple,Good,Gray,Satisfied,Casual
6819,4,4,Joggers,Stylish,Good,Floral,Dissatisfied,Streetwear
8348,4,3,Sweat-wicking Tee,Stylish,Average,Black,Satisfied,Athleisure
6498,4,4,Joggers,Bold Graphics,Good,Floral,Dissatisfied,Streetwear
8487,3,1,Sweat-wicking Tee,Bold Graphics,Average,Red,Satisfied,Athleisure
3387,4,4,Suit,Elegant,Excellent,Blue,Satisfied,Formal
7138,3,4,Hoodie,Bold Graphics,Excellent,Gray,Dissatisfied,Streetwear
2933,5,4,Formal Shirt,Elegant,Excellent,White,Dissatisfied,Formal
8011,5,3,Leggings,Bold Graphics,Good,White,Satisfied,Athleisure
3427,5,4,Tuxedo,Elegant,Excellent,Green,Dissatisfied,Formal
2605,5,5,Tuxedo,Elegant,Excellent,Purple,Dissatisfied,Formal
8070,5,2,Leggings,Bold Graphics,Average,Blue,Dissatisfied,Athleisure
354,5,2,Sweat-wicking Tee,Artistic,Average,Gray,Satisfied,Casual
6958,5,3,Hoodie,Bold Graphics,Excellent,Brown,Dissatisfied,Streetwear
3716,4,5,Suit,Elegant,Excellent,Floral,Satisfied,Formal
7825,4,4,Snapback,Stylish,Excellent,Gray,Satisfied,Streetwear
3938,4,5,Suit,Elegant,Excellent,Blue,Dissatisfied,Formal
4568,3,4,Embroidered Skirt,Artistic,Good,White,Dissatisfied,Bohemian
1419,5,2,T-shirt,Artistic,Average,Navy,Satisfied,Casual
432,3,3,Tank Top,Artistic,Average,Brown,Satisfied,Casual
8793,4,1,Leggings,Stylish,Average,Beige,Dissatisfied,Athleisure
7941,5,4,Snapback,Bold Graphics,Good,Gray,Dissatisfied,Streetwear
1454,3,3,Hoodie,Simple,Good,Yellow,Dissatisfied,Casual
4800,5,2,Embroidered Skirt,Artistic,Good,Blue,Dissatisfied,Bohemian
9585,5,2,Sweat-wicking Tee,Bold Graphics,Average,Yellow,Satisfied,Athleisure
4874,4,4,Embroidered Skirt,Artistic,Excellent,Green,Satisfied,Bohemian
1370,5,2,Casual Dress,Artistic,Good,Purple,Satisfied,Casual
6118,3,3,Snapback,Bold Graphics,Excellent,Purple,Satisfied,Streetwear
6269,2,3,Joggers,Bold Graphics,Excellent,Floral,Dissatisfied,Streetwear
3176,4,4,Tuxedo,Elegant,Excellent,Purple,Satisfied,Formal
2161,4,4,Tuxedo,Elegant,Excellent,Yellow,Dissatisfied,Formal
8497,3,3,Leggings,Bold Graphics,Good,Yellow,Satisfied,Athleisure
95,3,3,Sweat-wicking Tee,Artistic,Good,Brown,Dissatisfied,Casual
4040,3,2,Maxi Dress,Artistic,Excellent,Blue,Satisfied,Bohemian
5801,3,4,Embroidered Skirt,Artistic,Good,Blue,Satisfied,Bohemian
2081,4,5,Tuxedo,Elegant,Excellent,Green,Satisfied,Formal
9018,5,1,Leggings,Stylish,Good,Brown,Satisfied,Athleisure
4996,4,4,Boho Blouse,Artistic,Excellent,Navy,Dissatisfied,Bohemian
9727,3,2,Sweat-wicking Tee,Bold Graphics,Average,White,Dissatisfied,Athleisure
5339,3,2,Boho Blouse,Artistic,Excellent,Beige,Satisfied,Bohemian
9329,5,2,Leggings,Bold Graphics,Average,Beige,Dissatisfied,Athleisure
5361,3,2,Boho Blouse,Artistic,Excellent,Green,Satisfied,Bohemian
1267,3,1,Maxi Dress,Simple,Good,White,Dissatisfied,Casual
4032,3,3,Boho Blouse,Artistic,Good,Red,Satisfied,Bohemian
1167,5,1,Sport Shorts,Artistic,Average,Purple,Satisfied,Casual
4815,4,3,Maxi Dress,Artistic,Good,Yellow,Satisfied,Bohemian
8901,5,3,Yoga Pants,Stylish,Good,Yellow,Dissatisfied,Athleisure
2733,5,5,Suit,Elegant,Excellent,Floral,Dissatisfied,Formal
4272,4,4,Maxi Dress,Artistic,Good,Green,Satisfied,Bohemian
5342,5,2,Embroidered Skirt,Artistic,Excellent,Yellow,Satisfied,Bohemian
5818,3,4,Embroidered Skirt,Artistic,Excellent,Beige,Dissatisfied,Bohemian
5908,3,3,Maxi Dress,Artistic,Excellent,Yellow,Satisfied,Bohemian
1232,5,2,Jeans,Artistic,Good,Purple,Dissatisfied,Casual
1027,4,3,Suit Dress,Simple,Good,White,Satisfied,Casual
5845,4,4,Maxi Dress,Artistic,Excellent,Purple,Satisfied,Bohemian
7165,4,4,Snapback,Stylish,Good,Gray,Dissatisfied,Streetwear
6484,3,4,Hoodie,Bold Graphics,Excellent,Floral,Dissatisfied,Streetwear
4855,3,4,Maxi Dress,Artistic,Excellent,Black,Satisfied,Bohemian
2211,5,5,Suit,Elegant,Excellent,Purple,Dissatisfied,Formal
4882,4,4,Embroidered Skirt,Artistic,Excellent,White,Satisfied,Bohemian
7266,2,4,Hoodie,Bold Graphics,Excellent,Red,Satisfied,Streetwear
8273,3,2,Yoga Pants,Stylish,Average,White,Dissatisfied,Athleisure
1115,4,1,Boho Skirt,Simple,Average,Gray,Dissatisfied,Casual
8720,4,1,Yoga Pants,Bold Graphics,Good,Pink,Dissatisfied,Athleisure
3332,5,5,Tuxedo,Elegant,Excellent,Pink,Dissatisfied,Formal
2240,4,4,Tuxedo,Elegant,Excellent,Brown,Satisfied,Formal
6115,3,4,Joggers,Stylish,Good,Gray,Satisfied,Streetwear
5248,3,3,Embroidered Skirt,Artistic,Good,Yellow,Satisfied,Bohemian
9890,4,1,Sweat-wicking Tee,Stylish,Average,Navy,Satisfied,Athleisure
4682,3,3,Embroidered Skirt,Artistic,Good,Gray,Satisfied,Bohemian
9768,3,1,Yoga Pants,Bold Graphics,Good,Beige,Dissatisfied,Athleisure
9576,4,3,Yoga Pants,Bold Graphics,Average,Purple,Satisfied,Athleisure
8506,4,1,Leggings,Stylish,Good,Black,Dissatisfied,Athleisure
8332,5,1,Yoga Pants,Stylish,Average,Yellow,Satisfied,Athleisure
2776,5,4,Suit,Elegant,Excellent,White,Dissatisfied,Formal
3354,5,5,Formal Shirt,Elegant,Excellent,Gray,Dissatisfied,Formal
7157,4,3,Joggers,Stylish,Good,Yellow,Dissatisfied,Streetwear
8886,5,3,Sweat-wicking Tee,Stylish,Average,Purple,Satisfied,Athleisure
6638,3,4,Snapback,Stylish,Good,Floral,Satisfied,Streetwear
6677,2,4,Joggers,Stylish,Good,Black,Satisfied,Streetwear
6422,2,3,Hoodie,Bold Graphics,Excellent,Navy,Dissatisfied,Streetwear
9394,3,3,Yoga Pants,Stylish,Good,Black,Satisfied,Athleisure
8773,3,1,Yoga Pants,Stylish,Good,Gray,Satisfied,Athleisure
1806,3,1,Gown,Simple,Average,Purple,Dissatisfied,Casual
336,5,1,Track Pants,Artistic,Average,Floral,Satisfied,Casual
4507,5,2,Boho Blouse,Artistic,Good,White,Dissatisfied,Bohemian
4270,5,3,Boho Blouse,Artistic,Excellent,Pink,Dissatisfied,Bohemian
7305,4,4,Hoodie,Stylish,Excellent,Yellow,Dissatisfied,Streetwear
8713,5,1,Leggings,Bold Graphics,Good,Navy,Satisfied,Athleisure
6917,2,3,Hoodie,Stylish,Good,Brown,Dissatisfied,Streetwear
4641,3,2,Maxi Dress,Artistic,Excellent,Beige,Satisfied,Bohemian
4622,3,2,Embroidered Skirt,Artistic,Excellent,Navy,Satisfied,Bohemian
9446,3,2,Sweat-wicking Tee,Bold Graphics,Good,Floral,Dissatisfied,Athleisure
8169,4,2,Yoga Pants,Bold Graphics,Good,Floral,Dissatisfied,Athleisure
5207,4,2,Embroidered Skirt,Artistic,Good,Floral,Satisfied,Bohemian
8883,5,2,Sweat-wicking Tee,Bold Graphics,Good,Red,Dissatisfied,Athleisure
1006,4,2,Fringe Dress,Simple,Good,Pink,Dissatisfied,Casual
7079,2,4,Snapback,Stylish,Excellent,Blue,Satisfied,Streetwear
1568,4,2,Flowy Skirt,Simple,Good,Gray,Dissatisfied,Casual
5061,3,4,Boho Blouse,Artistic,Excellent,Navy,Satisfied,Bohemian
7250,2,3,Joggers,Bold Graphics,Good,Pink,Satisfied,Streetwear
4295,5,4,Maxi Dress,Artistic,Good,Black,Dissatisfied,Bohemian
8323,4,2,Sweat-wicking Tee,Stylish,Good,Purple,Dissatisfied,Athleisure
8038,4,3,Yoga Pants,Stylish,Good,Beige,Dissatisfied,Athleisure
9847,3,1,Sweat-wicking Tee,Bold Graphics,Good,Gray,Satisfied,Athleisure
7487,4,4,Snapback,Bold Graphics,Good,Navy,Satisfied,Streetwear
1363,4,1,Tank Top,Simple,Average,Blue,Dissatisfied,Casual
7059,2,3,Snapback,Stylish,Good,Gray,Dissatisfied,Streetwear
4684,4,2,Embroidered Skirt,Artistic,Good,Navy,Satisfied,Bohemian
2036,4,5,Tuxedo,Elegant,Excellent,Floral,Dissatisfied,Formal
8370,5,3,Leggings,Bold Graphics,Good,Purple,Satisfied,Athleisure
2836,4,4,Formal Shirt,Elegant,Excellent,Red,Dissatisfied,Formal
662,3,2,Maxi Dress,Artistic,Good,Brown,Satisfied,Casual
8569,4,1,Yoga Pants,Stylish,Good,Purple,Satisfied,Athleisure
5965,3,3,Boho Blouse,Artistic,Excellent,Brown,Dissatisfied,Bohemian
6749,3,3,Joggers,Bold Graphics,Good,White,Satisfied,Streetwear
3557,4,5,Tuxedo,Elegant,Excellent,White,Dissatisfied,Formal
3752,4,5,Formal Shirt,Elegant,Excellent,Beige,Satisfied,Formal
9961,5,2,Sweat-wicking Tee,Stylish,Average,Black,Dissatisfied,Athleisure
9830,3,2,Sweat-wicking Tee,Stylish,Good,Red,Dissatisfied,Athleisure
1478,5,2,Blazer,Simple,Average,White,Satisfied,Casual
8977,3,3,Yoga Pants,Bold Graphics,Good,Navy,Dissatisfied,Athleisure
1422,5,1,Embroidered Top,Artistic,Good,Navy,Dissatisfied,Casual
1188,5,1,Hoodie,Artistic,Average,Navy,Dissatisfied,Casual
108,4,1,Casual Dress,Simple,Average,White,Satisfied,Casual
4863,5,3,Maxi Dress,Artistic,Excellent,Navy,Dissatisfied,Bohemian
8151,3,1,Leggings,Stylish,Average,Navy,Dissatisfied,Athleisure
5367,3,2,Embroidered Skirt,Artistic,Excellent,Purple,Dissatisfied,Bohemian
8019,5,3,Yoga Pants,Bold Graphics,Good,Purple,Satisfied,Athleisure
2555,4,4,Formal Shirt,Elegant,Excellent,Black,Dissatisfied,Formal
1969,3,2,Cocktail Dress,Artistic,Average,White,Dissatisfied,Casual
1840,4,2,Track Pants,Simple,Average,Beige,Dissatisfied,Casual
8591,5,3,Leggings,Bold Graphics,Good,Black,Dissatisfied,Athleisure
4016,3,2,Boho Blouse,Artistic,Excellent,Gray,Dissatisfied,Bohemian
5733,3,3,Embroidered Skirt,Artistic,Excellent,Brown,Satisfied,Bohemian
4526,3,3,Embroidered Skirt,Artistic,Good,Green,Satisfied,Bohemian
2936,4,4,Tuxedo,Elegant,Excellent,Navy,Dissatisfied,Formal
6450,5,4,Hoodie,Bold Graphics,Good,Blue,Dissatisfied,Streetwear
2584,4,5,Formal Shirt,Elegant,Excellent,Brown,Satisfied,Formal
2015,4,4,Tuxedo,Elegant,Excellent,Red,Dissatisfied,Formal
668,5,3,Running Shoes,Artistic,Average,Blue,Dissatisfied,Casual
1349,5,3,Leggings,Simple,Average,Floral,Satisfied,Casual
390,4,3,Flowy Skirt,Artistic,Good,Blue,Dissatisfied,Casual
9452,4,1,Sweat-wicking Tee,Bold Graphics,Good,Blue,Satisfied,Athleisure
7454,3,3,Hoodie,Stylish,Good,Purple,Dissatisfied,Streetwear
886,5,3,Gym Shorts,Artistic,Good,Yellow,Dissatisfied,Casual
3729,5,5,Suit,Elegant,Excellent,Red,Satisfied,Formal
1329,5,3,Embroidered Top,Simple,Average,Brown,Dissatisfied,Casual
2392,5,4,Suit,Elegant,Excellent,Pink,Dissatisfied,Formal
5689,3,2,Maxi Dress,Artistic,Excellent,Black,Dissatisfied,Bohemian
7772,3,4,Joggers,Bold Graphics,Good,Purple,Dissatisfied,Streetwear
2058,5,4,Formal Shirt,Elegant,Excellent,Black,Satisfied,Formal
9955,3,1,Yoga Pants,Bold Graphics,Average,Red,Dissatisfied,Athleisure
9689,5,1,Yoga Pants,Stylish,Good,Black,Satisfied,Athleisure
7953,4,4,Snapback,Bold Graphics,Good,Brown,Dissatisfied,Streetwear
1150,5,1,Graphic Tee,Artistic,Good,Navy,Satisfied,Casual
4249,5,2,Maxi Dress,Artistic,Good,Purple,Satisfied,Bohemian
3866,4,5,Tuxedo,Elegant,Excellent,Purple,Dissatisfied,Formal
2914,5,5,Tuxedo,Elegant,Excellent,Brown,Dissatisfied,Formal
1870,3,1,Suit Dress,Simple,Good,Brown,Satisfied,Casual
2554,5,4,Formal Shirt,Elegant,Excellent,Purple,Satisfied,Formal
7232,5,3,Joggers,Stylish,Excellent,Beige,Satisfied,Streetwear
3973,4,4,Formal Shirt,Elegant,Excellent,Black,Dissatisfied,Formal
1798,4,3,Sport Shorts,Simple,Good,Yellow,Dissatisfied,Casual
9122,4,2,Yoga Pants,Stylish,Good,Blue,Dissatisfied,Athleisure
7274,2,3,Snapback,Bold Graphics,Excellent,Black,Satisfied,Streetwear
5782,4,2,Embroidered Skirt,Artistic,Good,Black,Satisfied,Bohemian
7880,4,3,Snapback,Bold Graphics,Excellent,Red,Satisfied,Streetwear
267,3,2,Formal Shirt,Artistic,Average,Pink,Satisfied,Casual
5675,4,3,Boho Blouse,Artistic,Excellent,Navy,Satisfied,Bohemian
9482,4,2,Leggings,Stylish,Good,Black,Dissatisfied,Athleisure
4133,5,4,Embroidered Skirt,Artistic,Good,Black,Satisfied,Bohemian
2680,5,4,Formal Shirt,Elegant,Excellent,Purple,Satisfied,Formal
7055,5,4,Joggers,Bold Graphics,Good,White,Dissatisfied,Streetwear
2742,5,4,Formal Shirt,Elegant,Excellent,White,Dissatisfied,Formal
7796,3,4,Joggers,Stylish,Good,Yellow,Dissatisfied,Streetwear
4909,3,4,Maxi Dress,Artistic,Good,Purple,Dissatisfied,Bohemian
9050,4,2,Yoga Pants,Bold Graphics,Average,White,Satisfied,Athleisure
6123,2,3,Hoodie,Stylish,Good,White,Satisfied,Streetwear
5462,5,4,Embroidered Skirt,Artistic,Good,Gray,Satisfied,Bohemian
8706,5,1,Leggings,Stylish,Good,Green,Satisfied,Athleisure
2474,4,5,Formal Shirt,Elegant,Excellent,Navy,Dissatisfied,Formal
9039,5,3,Sweat-wicking Tee,Bold Graphics,Average,Brown,Satisfied,Athleisure
2803,4,5,Formal Shirt,Elegant,Excellent,Navy,Satisfied,Formal
5968,5,4,Boho Blouse,Artistic,Excellent,Red,Dissatisfied,Bohemian
9937,5,3,Yoga Pants,Bold Graphics,Good,Red,Satisfied,Athleisure
3754,4,4,Suit,Elegant,Excellent,Purple,Satisfied,Formal
3508,5,4,Suit,Elegant,Excellent,White,Satisfied,Formal
6397,4,4,Hoodie,Stylish,Excellent,Floral,Satisfied,Streetwear
1200,4,3,Sport Shorts,Simple,Average,Blue,Satisfied,Casual
3746,4,5,Formal Shirt,Elegant,Excellent,Yellow,Dissatisfied,Formal
8196,3,3,Sweat-wicking Tee,Bold Graphics,Good,Navy,Satisfied,Athleisure
1970,5,1,Formal Shirt,Simple,Good,Navy,Dissatisfied,Casual
7183,5,4,Snapback,Stylish,Good,Purple,Satisfied,Streetwear
1941,5,3,Joggers,Simple,Good,Green,Satisfied,Casual
1813,3,1,Graphic Tee,Simple,Good,Green,Satisfied,Casual
9546,5,1,Leggings,Bold Graphics,Average,Red,Dissatisfied,Athleisure
1758,5,3,Maxi Dress,Artistic,Good,Purple,Dissatisfied,Casual
1048,4,1,Joggers,Artistic,Average,Blue,Dissatisfied,Casual
4948,4,4,Boho Blouse,Artistic,Good,Floral,Satisfied,Bohemian
5335,5,2,Embroidered Skirt,Artistic,Good,Red,Dissatisfied,Bohemian
7251,3,3,Joggers,Bold Graphics,Excellent,Green,Satisfied,Streetwear
7459,3,4,Snapback,Stylish,Good,Beige,Dissatisfied,Streetwear
9705,4,2,Sweat-wicking Tee,Bold Graphics,Good,White,Dissatisfied,Athleisure
